info,room,url,allinfo,unitprice,price,communityName
"江宁,百家湖,举报","3室2厅,中楼层/共12层",https://nj.lianjia.com/ershoufang/103100694781.html,"3室2厅1厨1卫,中楼层 (共12层),103.76㎡,平层,89.31㎡,板塔结合,南 北,钢混结构,精装,一梯两户,有,70年,2016-10-30,商品房,2012-06-08,普通住宅,满五年,共有,已上传房本照片",28913,,"枫情家园,地图"
"建邺,奥体,举报","2室1厅,高楼层/共18层",https://nj.lianjia.com/ershoufang/103100661613.html,"2室1厅1厨1卫,高楼层 (共18层),87.93㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,70年,2016-10-19,商品房,2010-08-03,普通住宅,满五年,共有,已上传房本照片",47993,,"融侨中央花园1期,地图"
"鼓楼,龙江,举报","3室2厅,中楼层/共32层",https://nj.lianjia.com/ershoufang/103100634258.html,"3室2厅1厨2卫,中楼层 (共32层),133.69㎡,平层,104.36㎡,塔楼,东 南,钢混结构,精装,三梯八户,有,70年,2016-10-11,房改房,2004-11-01,普通住宅,满五年,共有,已上传房本照片",32538,,"月光广场,地图"
"浦口,江浦街道,举报","3室2厅,高楼层/共10层",https://nj.lianjia.com/ershoufang/103100618381.html,"3室2厅1厨2卫,高楼层 (共10层),114.48㎡,平层,98.02㎡,板楼,南 北,钢混结构,精装,一梯两户,有,70年,2016-10-06,商品房,2012-03-31,普通住宅,满五年,共有,已上传房本照片",24459,,"海都嘉园,地图"
"江宁,将军大道,举报","3室2厅,中楼层/共6层",https://nj.lianjia.com/ershoufang/103101739395.html,"3室2厅1厨2卫,中楼层 (共6层),149.19㎡,跃层,136.19㎡,板楼,南 北,钢混结构,精装,一梯两户,暂无数据,70年,2017-09-19,商品房,2009-11-09,普通住宅,满五年,共有,已上传房本照片",24131,,"翠屏国际水杉苑,地图"
"建邺,南苑,举报","1室1厅,低楼层/共6层",https://nj.lianjia.com/ershoufang/103101806885.html,"1室1厅1厨1卫,低楼层 (共6层),38.37㎡,平层,暂无数据,板楼,南,钢混结构,其他,一梯三户,暂无数据,70年,2017-10-12,房改房,2013-04-23,普通住宅,满两年,非共有,已上传房本照片",31275,,"话园,地图"
"鼓楼,草场门大街,举报","3室1厅,低楼层/共28层",https://nj.lianjia.com/ershoufang/103101427543.html,"3室1厅1厨1卫,低楼层 (共28层),98.42㎡,平层,暂无数据,塔楼,南 西 北,钢混结构,其他,两梯八户,有,70年,2017-06-21,房改房,2001-09-08,普通住宅,满五年,非共有,已上传房本照片",31498,,"高教新村,地图"
"秦淮,月牙湖,举报","3室2厅,中楼层/共9层",https://nj.lianjia.com/ershoufang/103101756328.html,"3室2厅1厨2卫,中楼层 (共9层),126.65㎡,平层,108.39㎡,板楼,南 北,钢混结构,毛坯,一梯两户,有,70年,2017-09-24,商品房,2009-12-27,普通住宅,满五年,共有,已上传房本照片",28188,,"万达紫金明珠,地图"
"江宁,岔路口,举报","3室2厅,低楼层/共6层",https://nj.lianjia.com/ershoufang/103101754108.html,"3室2厅1厨2卫,低楼层 (共6层),104.84㎡,平层,93.2㎡,板楼,南 北,钢混结构,精装,一梯两户,暂无数据,70年,2017-09-23,商品房,2010-12-03,普通住宅,满五年,非共有,已上传房本照片",29092,,"明月港湾翠堤湾,地图"
"栖霞,马群,举报","2室1厅,低楼层/共6层",https://nj.lianjia.com/ershoufang/103101817311.html,"2室1厅1厨1卫,低楼层 (共6层),64.9㎡,暂无数据,55.19㎡,板楼,南 北,钢混结构,其他,一梯两户,暂无数据,70年,2017-10-15,商品房,2012-06-12,普通住宅,满五年,共有,已上传房本照片",23883,,"百水家园,地图"
"秦淮,秦虹,举报","2室1厅,中楼层/共7层",https://nj.lianjia.com/ershoufang/103101729972.html,"2室1厅1厨1卫,中楼层 (共7层),60.21㎡,平层,1㎡,板楼,南 北,砖混结构,简装,一梯两户,暂无数据,70年,2017-09-16,房改房,2006-03-01,普通住宅,满五年,共有,已上传房本照片",27903,,"康居里,地图"
"玄武,迈皋桥,举报","2室1厅,低楼层/共6层",https://nj.lianjia.com/ershoufang/103101593786.html,"2室1厅1厨1卫,低楼层 (共6层),79.87㎡,暂无数据,68.35㎡,板塔结合,南 北,钢混结构,毛坯,一梯两户,暂无数据,70年,2017-08-08,商品房,2004-05-27,普通住宅,满五年,非共有,已上传房本照片",23789,,"营苑西村,地图"
"鼓楼,草场门大街,举报","2室1厅,高楼层/共7层",https://nj.lianjia.com/ershoufang/103101513273.html,"2室1厅1厨1卫,高楼层 (共7层),60.56㎡,平层,51.16㎡,板楼,南,钢混结构,简装,一梯两户,有,70年,2017-07-16,房改房,2008-12-01,普通住宅,满五年,非共有,已上传房本照片",29723,,"江滨新寓,地图"
"建邺,南苑,举报","2室1厅,中楼层/共6层",https://nj.lianjia.com/ershoufang/103101502960.html,"2室1厅1厨1卫,中楼层 (共6层),61.57㎡,暂无数据,52.52㎡,板塔结合,南 北,砖混结构,简装,一梯两户,暂无数据,70年,2017-07-13,商品房,2008-11-26,普通住宅,满五年,非共有,已上传房本照片",27611,,"安国村,地图"
"鼓楼,草场门大街,举报","2室2厅,中楼层/共7层",https://nj.lianjia.com/ershoufang/103101501151.html,"2室2厅1厨1卫,中楼层 (共7层),73.75㎡,暂无数据,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,暂无数据,70年,2017-07-13,房改房,2001-08-02,普通住宅,满五年,共有,已上传房本照片",39187,,"宁工新寓二村,地图"
"栖霞,迈皋桥,举报","2室1厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103101491973.html,"2室1厅1厨1卫,高楼层 (共6层),46.91㎡,暂无数据,暂无数据,板塔结合,南 北,钢混结构,简装,一梯两户,暂无数据,70年,2017-07-10,房改房,2006-11-09,普通住宅,满五年,非共有,已上传房本照片",27713,,"南塑新村,地图"
"鼓楼,龙江,举报","2室1厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103101450299.html,"2室1厅1厨1卫,高楼层 (共6层),63.25㎡,暂无数据,暂无数据,板楼,南,砖混结构,简装,一梯两户,暂无数据,70年,2017-06-28,商品房,1996-07-20,普通住宅,满五年,非共有,已上传房本照片",25455,,"定淮门6号,地图"
"秦淮,洪家园,举报","2室1厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103101309627.html,"2室1厅1厨1卫,高楼层 (共6层),68.19㎡,暂无数据,59.42㎡,板楼,南 北,钢混结构,毛坯,一梯两户,暂无数据,70年,2017-05-14,商品房,2009-09-23,普通住宅,满五年,共有,已上传房本照片",25371,,"汇景家园汇安苑,地图"
"鼓楼,定淮门大街,举报","2室1厅,高楼层/共7层",https://nj.lianjia.com/ershoufang/103101218000.html,"2室1厅1厨1卫,高楼层 (共7层),71.43㎡,暂无数据,62.03㎡,板楼,南 北,钢混结构,简装,一梯两户,暂无数据,70年,2017-04-17,房改房,2000-10-10,普通住宅,满五年,非共有,已上传房本照片",44520,,"迎江园,地图"
"浦口,桥北,举报","2室2厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103100700705.html,"2室2厅1厨1卫,高楼层 (共6层),87.55㎡,平层,77.17㎡,板楼,南 北,钢混结构,简装,一梯两户,暂无数据,70年,2016-11-01,商品房,2010-08-17,普通住宅,满五年,非共有,已上传房本照片",20560,,"天润城第四街区,地图"
"浦口,桥北,举报","4室3厅,高楼层/共12层",https://nj.lianjia.com/ershoufang/103100610315.html,"4室3厅1厨2卫,高楼层 (共12层),150.28㎡,暂无数据,129.65㎡,塔楼,南 北,钢混结构,精装,两梯四户,有,70年,2016-10-03,商品房,2012-04-06,普通住宅,满五年,非共有,已上传房本照片",21161,,"明发滨江新城一期,地图"
"江宁,百家湖,举报","5室2厅,高楼层/共5层",https://nj.lianjia.com/ershoufang/103100712759.html,"5室2厅1厨3卫,高楼层 (共5层),157.58㎡,暂无数据,暂无数据,板楼,南,钢混结构,毛坯,一梯两户,暂无数据,70年,2016-11-05,商品房,2006-03-06,普通住宅,满五年,非共有,已上传房本照片",25702,,"文化名园荷风苑,地图"
"鼓楼,热河南路,举报","1室2厅,中楼层/共53层",https://nj.lianjia.com/ershoufang/103100553606.html,"1室2厅1厨1卫,中楼层 (共53层),114㎡,平层,暂无数据,板塔结合,南 西南,钢混结构,精装,三梯四户,有,70年,2016-09-10,商品房,2006-08-01,普通住宅,满五年,共有,已上传房本照片",34650,,"世茂滨江新城,地图"
"鼓楼,龙江,举报","2室1厅,中楼层/共7层",https://nj.lianjia.com/ershoufang/103101767571.html,"2室1厅1厨1卫,中楼层 (共7层),63.18㎡,平层,54.57㎡,板楼,南,砖混结构,简装,一梯两户,暂无数据,70年,2017-09-28,房改房,2000-11-29,普通住宅,满五年,共有,已上传房本照片",48275,,"银城花园北片,地图"
"秦淮,新街口,举报","1室1厅,高楼层/共7层",https://nj.lianjia.com/ershoufang/103101640807.html,"1室1厅1厨1卫,高楼层 (共7层),34.23㎡,暂无数据,34.23㎡,板楼,南,砖混结构,毛坯,一梯四户,暂无数据,70年,2017-08-21,房改房,1999-08-03,普通住宅,满五年,共有,已上传房本照片",23080,,"富民坊,地图"
"浦口,桥北,举报","3室2厅,低楼层/共11层",https://nj.lianjia.com/ershoufang/103101459125.html,"3室2厅1厨1卫,低楼层 (共11层),117.9㎡,暂无数据,102.38㎡,板楼,南 北,钢混结构,精装,一梯两户,有,70年,2017-06-30,商品房,2011-12-28,普通住宅,满五年,非共有,已上传房本照片",18491,,"江岸水城,地图"
"鼓楼,金陵小区,举报","2室1厅,低楼层/共7层",https://nj.lianjia.com/ershoufang/103101175869.html,"2室1厅1厨1卫,低楼层 (共7层),48.03㎡,暂无数据,41.45㎡,板楼,南 北,钢混结构,精装,一梯三户,暂无数据,70年,2017-04-05,商品房,2012-03-08,普通住宅,满五年,非共有,已上传房本照片",27692,,"金陵新八村,地图"
"江宁,百家湖,举报","4室2厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103101699617.html,"4室2厅1厨2卫,高楼层 (共6层),141㎡,暂无数据,暂无数据,板塔结合,南 北,钢混结构,其他,一梯两户,暂无数据,70年,2017-09-07,商品房,2012-05-24,普通住宅,满五年,非共有,已上传房本照片",24823,,"百家湖西花园伦敦城,地图"
"鼓楼,定淮门大街,举报","1室1厅,中楼层/共7层",https://nj.lianjia.com/ershoufang/103101766175.html,"1室1厅1厨1卫,中楼层 (共7层),39.05㎡,平层,35㎡,板楼,东 西,砖混结构,其他,一梯四户,暂无数据,70年,2017-09-27,房改房,2015-09-25,普通住宅,满两年,非共有,已上传房本照片",55058,,"新河二村,地图"
"江宁,岔路口,举报","3室2厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103101562480.html,"3室2厅1厨1卫,高楼层 (共6层),102.94㎡,暂无数据,92.17㎡,板楼,南 北,钢混结构,其他,一梯两户,暂无数据,70年,2017-07-31,商品房,2009-09-17,普通住宅,满五年,共有,已上传房本照片",26812,,"明月港湾旭日湾,地图"
"建邺,奥体,举报","3室2厅,高楼层/共18层",https://nj.lianjia.com/ershoufang/103101116042.html,"3室2厅1厨1卫,高楼层 (共18层),115.72㎡,平层,95.24㎡,塔楼,西 北,钢混结构,精装,两梯四户,有,70年,2017-03-19,商品房,2012-07-23,普通住宅,满五年,共有,已上传房本照片",32838,,"双和园,地图"
"秦淮,月牙湖,举报","2室1厅,中楼层/共7层",https://nj.lianjia.com/ershoufang/103101392221.html,"2室1厅1厨1卫,中楼层 (共7层),76.19㎡,暂无数据,1㎡,板楼,南 北,钢混结构,精装,一梯两户,暂无数据,70年,2017-06-09,商品房,2007-02-05,普通住宅,满五年,共有,已上传房本照片",38457,,"梅花山庄丽景苑,地图"
"浦口,桥北,举报","3室2厅,低楼层/共27层",https://nj.lianjia.com/ershoufang/103101584360.html,"3室2厅1厨1卫,低楼层 (共27层),114.92㎡,暂无数据,94.19㎡,塔楼,南,钢混结构,精装,两梯四户,有,70年,2017-08-06,商品房,2010-12-29,普通住宅,满五年,共有,已上传房本照片",21320,,"明发滨江新城三期,地图"
"鼓楼,草场门大街,举报","3室1厅,中楼层/共28层",https://nj.lianjia.com/ershoufang/103101683413.html,"3室1厅1厨1卫,中楼层 (共28层),98.42㎡,暂无数据,80.96㎡,塔楼,南 西北,钢混结构,简装,两梯八户,有,70年,2017-09-02,房改房,2005-12-19,普通住宅,满五年,共有,已上传房本照片",30279,,"高教新村,地图"
"鼓楼,凤凰西街,举报","3室1厅,高楼层/共7层",https://nj.lianjia.com/ershoufang/103101086811.html,"3室1厅1厨1卫,高楼层 (共7层),65.02㎡,平层,57.26㎡,板楼,南 北,砖混结构,精装,一梯三户,暂无数据,70年,2017-03-12,房改房,2000-10-17,普通住宅,满五年,非共有,已上传房本照片",40911,,"凤凰新村,地图"
"玄武,锁金村,举报","2室2厅,高楼层/共7层",https://nj.lianjia.com/ershoufang/103101086079.html,"2室2厅1厨1卫,高楼层 (共7层),78.36㎡,平层,69.43㎡,板楼,南 北,砖混结构,精装,一梯两户,暂无数据,70年,2017-03-12,商品房,2009-11-12,普通住宅,满五年,共有,已上传房本照片",27438,,"紫鑫城,地图"
"浦口,桥北,举报","3室2厅,低楼层/共11层",https://nj.lianjia.com/ershoufang/103101337758.html,"3室2厅1厨1卫,低楼层 (共11层),98.79㎡,暂无数据,84.57㎡,板楼,南 北,钢混结构,简装,一梯两户,有,70年,2017-05-23,商品房,2010-02-05,普通住宅,满五年,非共有,已上传房本照片",19436,,"江岸水城,地图"
"鼓楼,凤凰西街,举报","3室2厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103101449092.html,"3室2厅1厨1卫,高楼层 (共6层),66.35㎡,暂无数据,66.35㎡,板楼,南 北,砖混结构,简装,一梯两户,暂无数据,70年,2017-06-27,房改房,2005-05-26,普通住宅,满五年,非共有,已上传房本照片",29842,,"市人防宿舍,地图"
"秦淮,秦虹,举报","2室2厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103101204680.html,"2室2厅1厨1卫,高楼层 (共6层),87.79㎡,暂无数据,1㎡,板楼,南,砖混结构,简装,一梯两户,暂无数据,70年,2017-04-13,商品房,2005-10-17,普通住宅,满五年,非共有,已上传房本照片",33945,,"商茂新园,地图"
"雨花台,宁南,举报","4室2厅,低楼层/共6层",https://nj.lianjia.com/ershoufang/103101401260.html,"4室2厅1厨2卫,低楼层 (共6层),147.38㎡,暂无数据,1㎡,板楼,南 北,钢混结构,精装,一梯两户,暂无数据,70年,2017-06-12,商品房,2006-02-22,普通住宅,满五年,共有,已上传房本照片",29516,,"花神美境,地图"
"栖霞,马群,举报","2室2厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103101658240.html,"2室2厅1厨1卫,高楼层 (共6层),79.62㎡,平层,69.66㎡,板楼,南,钢混结构,其他,一梯两户,暂无数据,70年,2017-08-26,商品房,2009-07-03,普通住宅,满五年,共有,已上传房本照片",30395,,"天悦花园,地图"
"浦口,桥北,举报","3室2厅,中楼层/共6层",https://nj.lianjia.com/ershoufang/103100671111.html,"3室2厅1厨2卫,中楼层 (共6层),130.16㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,暂无数据,70年,2016-10-22,商品房,2008-03-19,普通住宅,满五年,非共有,已上传房本照片",18823,,"江岸水城,地图"
"雨花台,小行,举报","3室2厅,中楼层/共6层",https://nj.lianjia.com/ershoufang/103101730993.html,"3室2厅1厨1卫,中楼层 (共6层),76.49㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,一梯两户,暂无数据,70年,2017-09-16,商品房,2012-10-15,普通住宅,满五年,共有,已上传房本照片",25886,,"菊花新村三村,地图"
"建邺,南苑,举报","2室1厅,低楼层/共7层",https://nj.lianjia.com/ershoufang/103101820943.html,"2室1厅1厨1卫,低楼层 (共7层),63.68㎡,平层,7.58㎡,板楼,南 北,砖混结构,其他,一梯三户,暂无数据,70年,2017-10-16,房改房,2011-08-25,普通住宅,满五年,非共有,已上传房本照片",29680,,"贡园,地图"
"雨花台,铁心桥,举报","2室1厅,中楼层/共6层",https://nj.lianjia.com/ershoufang/103101796066.html,"2室1厅1厨1卫,中楼层 (共6层),72.17㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,一梯两户,暂无数据,70年,2017-10-09,商品房,2011-09-29,普通住宅,满五年,非共有,已上传房本照片",25634,,"春江新城隐龙坊,地图"
"秦淮,五老村,举报","1室1厅,低楼层/共7层",https://nj.lianjia.com/ershoufang/103101809813.html,"1室1厅1厨1卫,低楼层 (共7层),40.38㎡,平层,5㎡,板楼,南 北,钢混结构,其他,一梯三户,有,70年,2017-10-13,房改房,2003-10-13,普通住宅,满五年,非共有,已上传房本照片",36405,,"小杨村小区,地图"
"秦淮,秦虹,举报","3室1厅,高楼层/共7层",https://nj.lianjia.com/ershoufang/103101790821.html,"3室1厅1厨1卫,高楼层 (共7层),64.52㎡,平层,55.1㎡,板楼,南 北,砖混结构,其他,一梯两户,暂无数据,70年,2017-10-07,房改房,2002-10-02,普通住宅,满五年,非共有,已上传房本照片",25264,,"康居里,地图"
"浦口,江浦街道,举报","3室2厅,中楼层/共5层",https://nj.lianjia.com/ershoufang/103101798099.html,"3室2厅1厨2卫,中楼层 (共5层),146.48㎡,暂无数据,134.71㎡,板楼,南,钢混结构,其他,一梯两户,暂无数据,70年,2017-10-09,商品房,2005-04-07,普通住宅,满五年,共有,已上传房本照片",17955,,"白马湖山庄,地图"
"雨花台,铁心桥,举报","3室2厅,低楼层/共12层",https://nj.lianjia.com/ershoufang/103101297071.html,"3室2厅1厨2卫,低楼层 (共12层),50.15㎡,暂无数据,37.99㎡,板塔结合,南,钢混结构,其他,两梯六十一户,有,70年,2017-05-11,商品房,2009-05-27,普通住宅,满五年,非共有,已上传房本照片",35095,,"蓝岸尚城,地图"
"江宁,将军大道,举报","3室2厅,低楼层/共6层",https://nj.lianjia.com/ershoufang/103101287742.html,"3室2厅1厨1卫,低楼层 (共6层),127.25㎡,暂无数据,114.1㎡,板楼,南 西 北,钢混结构,其他,一梯两户,暂无数据,70年,2017-05-08,商品房,2014-05-12,普通住宅,满两年,非共有,已上传房本照片",20826,,"翠屏湾花园城,地图"
